"Type","ChemID","Chemical","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Dispensings","4097","Pregabalin","Wairarapa",2022,"8153","1011",100
"Dispensings","4097","Pregabalin","South Canterbury",2022,"8045","1140",100
"Dispensings","4097","Pregabalin","New Zealand",2022,"434993","66952",100
"Dispensings","4097","Pregabalin","Waitemata",2023,"54847","9200",100
"Dispensings","4097","Pregabalin","Nelson Marlborough",2023,"14104","1937",100
"Dispensings","4097","Pregabalin","Wairarapa",2023,"10239","1155",100
"Dispensings","4097","Pregabalin","Waikato",2023,"61644","9210",100
"Dispensings","4097","Pregabalin","Canterbury",2023,"55301","6693",100
"Dispensings","4097","Pregabalin","Southern",2023,"45361","5764",100
"Dispensings","4097","Pregabalin","Counties Manukau",2023,"48828","8819",100
"Dispensings","4097","Pregabalin","Auckland",2023,"32915","5938",100
"Dispensings","4097","Pregabalin","Northland",2023,"17758","2882",100
"Dispensings","4097","Pregabalin","West Coast",2023,"3940","569",100
"Dispensings","4097","Pregabalin","Hutt Valley",2023,"18986","2531",100
"Dispensings","4097","Pregabalin","MidCentral",2023,"29135","3665",100
"Dispensings","4097","Pregabalin","Whanganui",2023,"13480","1898",100
"Dispensings","4097","Pregabalin","Bay of Plenty",2023,"30702","4766",100
"Dispensings","4097","Pregabalin","South Canterbury",2023,"9726","1237",100
"Dispensings","4097","Pregabalin","Capital & Coast",2023,"28661","4683",100
"Dispensings","4097","Pregabalin","Hawke's Bay",2023,"23944","2575",100
"Dispensings","4097","Pregabalin","Taranaki",2023,"14894","1949",100
"Dispensings","4097","Pregabalin","Lakes",2023,"13419","2374",100
"Dispensings","4097","Pregabalin","Tairawhiti",2023,"4765","686",100
"Dispensings","4097","Pregabalin","New Zealand",2023,"532649","78531",100
"Dispensings","4097","Pregabalin","MidCentral",2024,"33932","4249",100
"Dispensings","4097","Pregabalin","Auckland",2024,"39752","7299",100
"Dispensings","4097","Pregabalin","Wairarapa",2024,"10923","1395",100
"Dispensings","4097","Pregabalin","Waitemata",2024,"67449","11324",100
"Dispensings","4097","Pregabalin","Canterbury",2024,"67930","8230",100
"Dispensings","4097","Pregabalin","Taranaki",2024,"16644","2288",100
"Dispensings","4097","Pregabalin","Capital & Coast",2024,"34958","5622",100
"Dispensings","4097","Pregabalin","Waikato",2024,"73428","11078",100
"Dispensings","4097","Pregabalin","Bay of Plenty",2024,"35580","5540",100
"Dispensings","4097","Pregabalin","Counties Manukau",2024,"58923","10661",100
"Dispensings","4097","Pregabalin","Lakes",2024,"16177","2694",100
"Dispensings","4097","Pregabalin","Hawke's Bay",2024,"27725","3367",100
"Dispensings","4097","Pregabalin","Southern",2024,"53917","6529",100
"Dispensings","4097","Pregabalin","Northland",2024,"21532","3684",100
"Dispensings","4097","Pregabalin","Nelson Marlborough",2024,"17071","2355",100
"Dispensings","4097","Pregabalin","Whanganui",2024,"16007","2105",100
"Dispensings","4097","Pregabalin","Tairawhiti",2024,"5436","795",100
"Dispensings","4097","Pregabalin","South Canterbury",2024,"10723","1262",100
"Dispensings","4097","Pregabalin","Hutt Valley",2024,"22196","2863",100
"Dispensings","4097","Pregabalin","West Coast",2024,"4708","683",100
"Dispensings","4097","Pregabalin","New Zealand",2024,"635011","94023",100
"Initial dispensings","4002","Primaquine","Auckland",2020,"<6","<6",100
"Initial dispensings","4002","Primaquine","Bay of Plenty",2020,"<6","<6",100
"Initial dispensings","4002","Primaquine","New Zealand",2020,"<6","<6",100
"Initial dispensings","4002","Primaquine","Southern",2021,"<6","<6",100
"Initial dispensings","4002","Primaquine","Auckland",2021,"<6","<6",100
"Initial dispensings","4002","Primaquine","Canterbury",2021,"<6","<6",100
"Initial dispensings","4002","Primaquine","New Zealand",2021,"<6","<6",100
"Initial dispensings","4002","Primaquine","Nelson Marlborough",2022,"<6","<6",100
"Initial dispensings","4002","Primaquine","New Zealand",2022,"<6","<6",100
"Initial dispensings","4002","Primaquine","Bay of Plenty",2023,"<6","<6",100
"Initial dispensings","4002","Primaquine","Auckland",2023,"<6","<6",100
"Initial dispensings","4002","Primaquine","MidCentral",2023,"<6","<6",100
"Initial dispensings","4002","Primaquine","Waitemata",2023,"<6","<6",100
"Initial dispensings","4002","Primaquine","New Zealand",2023,"12","12",100
"Initial dispensings","4002","Primaquine","Southern",2024,"<6","<6",100
"Initial dispensings","4002","Primaquine","Nelson Marlborough",2024,"<6","<6",100
"Initial dispensings","4002","Primaquine","Waitemata",2024,"<6","<6",100
"Initial dispensings","4002","Primaquine","Auckland",2024,"<6","<6",100
"Initial dispensings","4002","Primaquine","Hawke's Bay",2024,"<6","<6",100
"Initial dispensings","4002","Primaquine","Canterbury",2024,"<6","<6",100
"Initial dispensings","4002","Primaquine","Wairarapa",2024,"<6","<6",100
"Initial dispensings","4002","Primaquine","New Zealand",2024,"13","12",100
"Dispensings","4002","Primaquine","Auckland",2020,"<6","<6",100
"Dispensings","4002","Primaquine","Bay of Plenty",2020,"<6","<6",100
"Dispensings","4002","Primaquine","New Zealand",2020,"<6","<6",100
"Dispensings","4002","Primaquine","Southern",2021,"<6","<6",100
"Dispensings","4002","Primaquine","Auckland",2021,"<6","<6",100
"Dispensings","4002","Primaquine","Canterbury",2021,"<6","<6",100
"Dispensings","4002","Primaquine","New Zealand",2021,"<6","<6",100
"Dispensings","4002","Primaquine","Nelson Marlborough",2022,"<6","<6",100
"Dispensings","4002","Primaquine","New Zealand",2022,"<6","<6",100
"Dispensings","4002","Primaquine","Bay of Plenty",2023,"<6","<6",100
"Dispensings","4002","Primaquine","Auckland",2023,"<6","<6",100
"Dispensings","4002","Primaquine","MidCentral",2023,"<6","<6",100
"Dispensings","4002","Primaquine","Waitemata",2023,"<6","<6",100
"Dispensings","4002","Primaquine","New Zealand",2023,"12","12",100
"Dispensings","4002","Primaquine","Southern",2024,"<6","<6",100
"Dispensings","4002","Primaquine","Nelson Marlborough",2024,"<6","<6",100
"Dispensings","4002","Primaquine","Waitemata",2024,"<6","<6",100
"Dispensings","4002","Primaquine","Auckland",2024,"<6","<6",100
"Dispensings","4002","Primaquine","Hawke's Bay",2024,"<6","<6",100
"Dispensings","4002","Primaquine","Canterbury",2024,"<6","<6",100
"Dispensings","4002","Primaquine","Wairarapa",2024,"<6","<6",100
"Dispensings","4002","Primaquine","New Zealand",2024,"13","12",100
"Initial dispensings","2041","Primidone","Southern",2020,"154","39",100
"Initial dispensings","2041","Primidone","Waikato",2020,"248","60",100
"Initial dispensings","2041","Primidone","South Canterbury",2020,"83","26",100
"Initial dispensings","2041","Primidone","Canterbury",2020,"408","108",100
"Initial dispensings","2041","Primidone","MidCentral",2020,"211","54",100
"Initial dispensings","2041","Primidone","Wairarapa",2020,"49","12",100
"Initial dispensings","2041","Primidone","Capital & Coast",2020,"139","39",100
"Initial dispensings","2041","Primidone","Waitemata",2020,"384","101",100
"Initial dispensings","2041","Primidone","Auckland",2020,"248","64",100
"Initial dispensings","2041","Primidone","Hawke's Bay",2020,"152","37",100
"Initial dispensings","2041","Primidone","Counties Manukau",2020,"213","61",100
"Initial dispensings","2041","Primidone","Nelson Marlborough",2020,"101","31",100
"Initial dispensings","2041","Primidone","Whanganui",2020,"59","15",100
"Initial dispensings","2041","Primidone","Tairawhiti",2020,"50","15",100
"Initial dispensings","2041","Primidone","Taranaki",2020,"123","31",100
"Initial dispensings","2041","Primidone","Hutt Valley",2020,"141","37",100
"Initial dispensings","2041","Primidone","Bay of Plenty",2020,"134","36",100
"Initial dispensings","2041","Primidone","Northland",2020,"190","47",100
"Initial dispensings","2041","Primidone","West Coast",2020,"20","8",100
"Initial dispensings","2041","Primidone","Lakes",2020,"42","14",100
"Initial dispensings","2041","Primidone","New Zealand",2020,"3149","835",100
"Initial dispensings","2041","Primidone","Hawke's Bay",2021,"147","34",100
"Initial dispensings","2041","Primidone","Northland",2021,"212","50",100
"Initial dispensings","2041","Primidone","Waitemata",2021,"350","99",100
"Initial dispensings","2041","Primidone","Bay of Plenty",2021,"140","39",100
"Initial dispensings","2041","Primidone","South Canterbury",2021,"65","18",100
"Initial dispensings","2041","Primidone","Taranaki",2021,"125","30",100
"Initial dispensings","2041","Primidone","Waikato",2021,"260","69",100
"Initial dispensings","2041","Primidone","Canterbury",2021,"415","116",100
"Initial dispensings","2041","Primidone","Southern",2021,"145","41",100
"Initial dispensings","2041","Primidone","Counties Manukau",2021,"231","60",100
"Initial dispensings","2041","Primidone","Auckland",2021,"262","68",100
"Initial dispensings","2041","Primidone","MidCentral",2021,"204","56",100
"Initial dispensings","2041","Primidone","Hutt Valley",2021,"157","34",100
"Initial dispensings","2041","Primidone","Whanganui",2021,"68","16",100
"Initial dispensings","2041","Primidone","Wairarapa",2021,"60","16",100
"Initial dispensings","2041","Primidone","Nelson Marlborough",2021,"89","26",100
"Initial dispensings","2041","Primidone","West Coast",2021,"27","7",100
"Initial dispensings","2041","Primidone","Lakes",2021,"38","13",100
"Initial dispensings","2041","Primidone","Capital & Coast",2021,"143","39",100
"Initial dispensings","2041","Primidone","Tairawhiti",2021,"39","11",100
"Initial dispensings","2041","Primidone","New Zealand",2021,"3177","842",100
"Initial dispensings","2041","Primidone","Southern",2022,"177","51",100
"Initial dispensings","2041","Primidone","Waikato",2022,"284","75",100
"Initial dispensings","2041","Primidone","Northland",2022,"209","54",100
"Initial dispensings","2041","Primidone","Counties Manukau",2022,"246","68",100
"Initial dispensings","2041","Primidone","Canterbury",2022,"423","121",100
"Initial dispensings","2041","Primidone","Hawke's Bay",2022,"134","29",100
"Initial dispensings","2041","Primidone","Waitemata",2022,"418","107",100
"Initial dispensings","2041","Primidone","Whanganui",2022,"74","19",100
"Initial dispensings","2041","Primidone","MidCentral",2022,"207","52",100
"Initial dispensings","2041","Primidone","Bay of Plenty",2022,"121","34",100
"Initial dispensings","2041","Primidone","Capital & Coast",2022,"144","38",100
"Initial dispensings","2041","Primidone","Hutt Valley",2022,"140","34",100
"Initial dispensings","2041","Primidone","Auckland",2022,"270","71",100
"Initial dispensings","2041","Primidone","Taranaki",2022,"120","30",100
"Initial dispensings","2041","Primidone","Nelson Marlborough",2022,"79","24",100
"Initial dispensings","2041","Primidone","Lakes",2022,"44","18",100
"Initial dispensings","2041","Primidone","Tairawhiti",2022,"45","14",100
"Initial dispensings","2041","Primidone","South Canterbury",2022,"61","15",100
"Initial dispensings","2041","Primidone","Wairarapa",2022,"55","16",100
"Initial dispensings","2041","Primidone","West Coast",2022,"28","7",100
"Initial dispensings","2041","Primidone","New Zealand",2022,"3279","877",100
"Initial dispensings","2041","Primidone","Canterbury",2023,"446","126",100
"Initial dispensings","2041","Primidone","Waikato",2023,"276","76",100
"Initial dispensings","2041","Primidone","Taranaki",2023,"107","29",100
"Initial dispensings","2041","Primidone","South Canterbury",2023,"69","19",100
"Initial dispensings","2041","Primidone","Northland",2023,"227","56",100
"Initial dispensings","2041","Primidone","MidCentral",2023,"231","58",100
"Initial dispensings","2041","Primidone","Capital & Coast",2023,"144","35",100
"Initial dispensings","2041","Primidone","Waitemata",2023,"419","106",100
"Initial dispensings","2041","Primidone","Auckland",2023,"252","68",100
"Initial dispensings","2041","Primidone","Whanganui",2023,"78","19",100
"Initial dispensings","2041","Primidone","Bay of Plenty",2023,"137","42",100
"Initial dispensings","2041","Primidone","West Coast",2023,"28","6",100
"Initial dispensings","2041","Primidone","Hutt Valley",2023,"129","32",100
"Initial dispensings","2041","Primidone","Tairawhiti",2023,"39","13",100
"Initial dispensings","2041","Primidone","Southern",2023,"167","45",100
"Initial dispensings","2041","Primidone","Nelson Marlborough",2023,"101","30",100
"Initial dispensings","2041","Primidone","Counties Manukau",2023,"246","69",100
"Initial dispensings","2041","Primidone","Wairarapa",2023,"52","12",100
"Initial dispensings","2041","Primidone","Lakes",2023,"39","13",100
"Initial dispensings","2041","Primidone","Hawke's Bay",2023,"121","31",100
"Initial dispensings","2041","Primidone","New Zealand",2023,"3308","885",100
"Initial dispensings","2041","Primidone","Taranaki",2024,"125","36",100
"Initial dispensings","2041","Primidone","Hutt Valley",2024,"149","33",100
"Initial dispensings","2041","Primidone","Northland",2024,"196","57",100
"Initial dispensings","2041","Primidone","Waitemata",2024,"427","119",100
"Initial dispensings","2041","Primidone","Canterbury",2024,"463","129",100
"Initial dispensings","2041","Primidone","Southern",2024,"197","55",100
"Initial dispensings","2041","Primidone","Hawke's Bay",2024,"141","34",100
"Initial dispensings","2041","Primidone","MidCentral",2024,"236","54",100
"Initial dispensings","2041","Primidone","Tairawhiti",2024,"62","15",100
"Initial dispensings","2041","Primidone","Counties Manukau",2024,"258","62",100
"Initial dispensings","2041","Primidone","Wairarapa",2024,"58","13",100
"Initial dispensings","2041","Primidone","Waikato",2024,"256","74",100
"Initial dispensings","2041","Primidone","Auckland",2024,"243","70",100
"Initial dispensings","2041","Primidone","West Coast",2024,"30","9",100
"Initial dispensings","2041","Primidone","Whanganui",2024,"80","22",100
"Initial dispensings","2041","Primidone","Bay of Plenty",2024,"155","39",100
"Initial dispensings","2041","Primidone","Lakes",2024,"42","13",100
"Initial dispensings","2041","Primidone","South Canterbury",2024,"71","18",100
"Initial dispensings","2041","Primidone","Nelson Marlborough",2024,"101","27",100
"Initial dispensings","2041","Primidone","Capital & Coast",2024,"121","32",100
"Initial dispensings","2041","Primidone","New Zealand",2024,"3411","911",100
"Dispensings","2041","Primidone","Southern",2020,"407","39",100
"Dispensings","2041","Primidone","Waikato",2020,"658","62",100
"Dispensings","2041","Primidone","South Canterbury",2020,"262","26",100
"Dispensings","2041","Primidone","Canterbury",2020,"999","109",100
"Dispensings","2041","Primidone","MidCentral",2020,"500","55",100
"Dispensings","2041","Primidone","Wairarapa",2020,"156","12",100
"Dispensings","2041","Primidone","Capital & Coast",2020,"327","39",100
"Dispensings","2041","Primidone","Waitemata",2020,"1111","102",100
"Dispensings","2041","Primidone","Auckland",2020,"726","64",100
"Dispensings","2041","Primidone","Hawke's Bay",2020,"396","37",100
"Dispensings","2041","Primidone","Counties Manukau",2020,"490","61",100
"Dispensings","2041","Primidone","Nelson Marlborough",2020,"222","31",100
"Dispensings","2041","Primidone","Whanganui",2020,"110","15",100
"Dispensings","2041","Primidone","Tairawhiti",2020,"111","16",100
"Dispensings","2041","Primidone","Taranaki",2020,"301","31",100
"Dispensings","2041","Primidone","Hutt Valley",2020,"431","37",100
"Dispensings","2041","Primidone","Bay of Plenty",2020,"275","36",100
"Dispensings","2041","Primidone","Northland",2020,"394","47",100
"Dispensings","2041","Primidone","West Coast",2020,"34","8",100
"Dispensings","2041","Primidone","Lakes",2020,"73","14",100
"Dispensings","2041","Primidone","New Zealand",2020,"7983","841",100
"Dispensings","2041","Primidone","Hawke's Bay",2021,"370","35",100
